booking_id	people	purpose	gender	is_required_prepay_satisfied	cancel_change	DOW
95236	6	____	M	1	0	5
95239	3	____	F	1	0	2
95241	5	____	M	1	0	5
95243	2	____	M	1	0	4
95249	2	____	M	1	1	6
95261	2	____	M	1	1	7
95266	2	____	F	1	1	1
95267	2	_____	M	1	0	2
95295	2	____	F	1	0	4
95307	2		F	1	1	5
95319	4	____	F	1	0	7
95323	8	____	M	1	1	1
95333	2	____	F	1	0	5
95336	5	____	M	1	0	1
95341	2	____	F	1	0	1
95342	2	____	M	1	1	4
95344	2	____	F	1	0	6
95348	2	____	M	1	0	1
95357	5	____	M	1	0	6
95359	4	____	F	1	0	7
95365	2	____	F	1	0	2
95370	4	____	F	1	1	4
95374	5	____	F	1	0	7
95378	2	_____	F	1	1	3
95379	4	____	F	1	0	4
95380	5	____	F	1	0	1
95381	11	____	M	1	0	7
95384	7		F	1	0	1
95385	4	____	F	1	0	5
95389	4	____	M	1	0	1
95395	5	____	M	1	0	1
95398	2	_____	F	1	0	4
95401	2	_____	M	1	0	1
95402	5		M	1	0	3
95409	2	____	M	1	0	7
95427	3	____	M	1	0	7
95434	2	____	F	1	1	1
95436	2	____	F	1	0	6
95447	2	_____	F	1	0	2
95450	1	____	F	1	0	3
95454	2	____	F	1	1	2
95455	6	____	F	1	1	5
95457	3	____	F	1	0	6
95474	2		F	1	1	4
95484	2	____	F	1	0	2
95486	7	____	M	1	0	1
95496	8		M	1	0	7
95498	6	____	F	1	0	1
95515	4	____	F	1	0	3
95519	5	____	M	1	0	1
95521	2	____	F	1	0	7
95522	3	____	M	1	0	7
95531	11	____	F	1	0	1
95549	3	____	M	1	0	1
95555	2	____	M	1	1	5
95562	2		F	1	0	3
95572	2	____	F	1	0	1
95573	2	_____	F	1	1	3
95577	4	____	M	1	0	1
95581	2	____	F	1	1	6
95585	2		F	1	1	4
95588	5	____	M	1	0	7
95591	5	____	M	1	1	1
95599	2	____	F	0	1	2
95600	8	____	F	1	0	7
95604	2	_____	M	1	0	1
95623	3	____	F	1	0	4
95627	20	____	F	1	1	2
95638	2	____	M	1	0	2
95654	5	____	M	1	0	6
95655	2	____	M	1	0	5
95656	5	____	F	1	0	7
95659	2	_____	F	1	0	1
95664	3	____	M	1	0	2
95673	2	____	M	1	0	5
95676	6	____	F	1	0	7
95709	2	____	M	1	1	2
95722	4	____	F	1	0	5
95727	2	_____	M	1	0	3
95731	3	____	F	1	0	6
95735	5	____	F	1	0	2
95737	2	____	M	1	0	1
95748	2	____	F	1	0	6
95750	2	____	M	1	1	6
95755	3	_____	M	1	0	4
95756	3		M	1	1	7
95759	2	_____	F	1	0	5
95763	4	____	M	1	1	6
95771	10	____	M	1	0	6
95777	2	____	M	1	0	1
95778	8	____	F	1	0	6
95780	10	____	F	1	0	7
95806	2	____	F	1	1	1
95812	4	____	M	1	0	1
95815	4	____	F	1	0	2
95816	2	____	F	1	0	7
95817	11	____	F	1	0	1
95819	5	____	M	1	0	3
95830	2	____	F	1	0	5
95831	7	____	F	1	1	4
95835	5	____	F	1	0	7
95838	2	_____	F	1	0	5
95843	4	____	M	1	0	7
95847	7		M	1	1	2
95852	3	____	F	1	0	1
95857	6	____	M	1	0	6
95859	5	____	M	1	0	7
95861	10	____	F	1	0	6
95862	2		F	1	0	7
95871	1	____	F	1	0	6
95873	4	____	M	1	0	5
95885	4	____	M	1	0	7
95888	2	____	M	1	0	6
95890	2	____	M	1	0	3
95897	4	____	F	1	0	7
95918	6	____	M	1	0	7
95922	4	____	F	1	0	5
95923	2	____	F	1	0	2
95930	3	____	F	1	0	3
95935	2	____	M	1	0	6
95942	4		F	1	1	6
95966	8	____	M	1	0	1
95969	2		M	1	1	1
95972	4	____	M	1	0	1
95976	2	____	F	1	0	1
95986	2	_____	M	1	0	6
95989	2	_____	M	1	0	1
96009	4	____	F	1	0	7
96020	3	____	F	1	0	4
96023	2		M	1	0	3
96031	5	____	F	1	1	1
96044	2	_____	M	1	0	3
96049	2	____	F	1	0	5
96051	2	____	F	1	0	7
96054	2		M	1	0	6
96062	4	____	F	1	0	4
96063	3	____	F	1	0	1
96076	2	_____	M	1	1	3
96085	11	____	M	1	0	7
96091	2	____	F	1	1	5
96093	6	____	F	1	0	4
96100	3	____	M	1	0	5
96111	2	____	M	1	0	7
96113	10	____	M	1	0	7
96123	3	____	F	1	1	7
96130	2	____	M	1	0	1
96131	2	_____	M	1	1	6
96132	3	____	F	1	0	1
96138	4	____	F	1	0	7
96140	9	____	F	1	0	1
96143	7	____	F	1	0	3
96145	6	____	F	1	0	1
96154	7	____	M	1	1	6
96163	2	____	F	1	1	7
96165	2		M	1	0	1
96171	4	____	F	1	1	6
96173	2	____	M	1	0	1
96178	4	____	F	1	1	6
96180	5	____	M	1	0	3
96183	2	____	F	1	0	1
96184	5	____	F	1	0	1
96187	4	____	F	1	0	5
96195	12	____	F	1	0	1
96197	2	____	F	1	1	1
96199	3	____	F	1	0	1
96211	2	____	F	1	0	2
96212	3	____	F	1	0	7
96219	3	____	F	1	0	7
96240	2	____	M	1	0	7
96242	2	____	F	1	1	4
96244	6	____	F	1	0	2
96247	2	_____	M	1	0	4
96248	10	____	F	1	0	4
96251	2	____	M	1	1	5
96255	8	____	F	1	0	1
96264	3	____	M	1	0	4
96266	10	____	M	1	0	1
96270	8	____	M	1	0	3
96271	2	____	F	1	0	1
96274	6	____	M	1	1	1
96280	3	____	M	1	0	7
96282	2	_____	F	1	0	5
96284	1		M	1	0	2
96294	2		F	1	0	7
96298	6	____	F	1	1	2
96302	2	____	F	1	0	5
96304	2	____	F	1	0	5
96312	4	____	M	1	0	6
96316	3	____	F	1	0	2
96319	3	____	F	1	0	4
96324	2	____	F	1	0	1
96337	2	____	M	1	0	2
96340	3	____	M	1	0	6
96343	5	____	F	1	0	1
96362	2	____	M	1	0	6
96363	4	____	F	1	0	1
96371	4	____	M	1	0	7
96372	2	____	F	1	0	7
96374	3	____	M	1	0	2
96378	2	_____	F	1	0	6
96396	8	____	F	1	0	7
96404	4	____	M	1	0	1
96416	2	____	M	1	0	6
96417	6	____	M	1	0	7
96427	3	____	F	1	0	4
96435	2	____	M	1	0	3
96442	2	____	M	1	0	5
96454	5	____	M	1	0	2
96459	2	____	F	1	0	6
96460	2	____	M	1	0	3
96461	4	_____	M	1	0	1
96465	4	____	M	1	0	6
96467	6	____	F	1	0	1
96470	2	____	F	1	0	6
96471	12	____	M	1	0	1
96487	4	____	F	1	0	3
96490	4	____	F	1	0	7
96491	5	____	M	1	0	6
96494	2	____	M	1	0	1
96497	2	____	M	1	0	7
96499	2	____	M	1	0	3
96502	3	____	F	1	1	7
96508	2	____	F	1	0	4
96510	2		M	1	0	4
96515	2	____	F	1	0	6
96517	4	____	M	1	0	5
96531	4	____	M	1	0	5
96538	3	____	M	1	0	2
96543	2	____	F	1	1	7
96552	2	____	F	1	0	5
96563	6	____	M	1	0	3
96566	9	____	F	1	0	7
96574	2	____	F	1	0	7
96575	2		F	1	0	6
96579	17	____	M	1	0	2
96587	10	____	F	1	0	1
96590	2	____	F	1	0	7
96599	2	____	F	1	1	7
96604	2	____	M	1	0	7
96616	8	____	F	1	0	5
96621	2	_____	F	1	0	6
96622	4	____	M	1	0	4
96635	5	____	F	1	0	2
96639	2	____	F	1	0	6
96646	4		F	1	0	1
96649	4	____	M	1	0	1
96654	10	____	F	1	0	1
96666	2	____	F	1	0	7
96668	2		M	1	0	1
96671	2	____	M	1	1	4
96675	19	____	F	1	0	1
96687	4	____	F	1	0	5
96692	5	____	M	1	0	7
96694	2	____	F	1	0	6
96696	12	____	F	1	0	1
96698	4	____	F	1	0	1
96705	8		F	1	0	6
96713	4	____	F	1	1	7
96716	7	____	M	1	0	7
96717	2	____	M	1	0	7
96719	4	____	M	1	0	6
96732	10	____	F	1	0	6
96736	3	____	M	1	1	2
96749	10	____	F	1	0	3
96760	6	____	F	1	0	6
96765	5	____	F	1	0	4
96784	2	____	M	1	1	1
96786	10		F	1	1	1
96794	11	____	F	1	0	5
96803	2	____	M	1	0	2
96804	3	____	M	1	0	1
96809	4	____	M	1	1	2
96827	2	_____	M	1	1	1
96828	2	____	F	1	0	3
96837	2	____	F	1	0	5
96840	4	____	M	1	0	1
96841	2	____	M	1	0	3
96842	5	____	F	1	0	3
96848	2	____	F	1	0	2
96852	4	____	F	1	0	4
96862	4	____	M	1	0	6
96864	5	____	F	1	1	2
96865	2	____	F	1	0	7
96867	5	____	F	1	0	1
96871	7		F	1	0	2
96874	6	____	M	1	0	7
96878	2		F	1	1	6
96895	5	____	M	1	0	7
96902	10	____	M	1	0	6
96920	2	____	M	1	0	2
96927	4	____	F	1	1	7
96935	4	____	M	1	1	4
96939	2	____	M	1	0	5
96943	9	____	M	1	1	1
96944	2	____	M	1	1	7
96945	2	____	M	1	0	1
96957	2	____	M	1	0	7
96976	2	____	M	1	0	7
96977	3	____	M	1	1	1
96978	3	____	M	1	0	7
96989	2	____	M	1	0	6
96993	3	____	F	1	0	3
96999	5	____	M	1	0	5
97006	2	_____	F	1	1	6
97009	1	____	F	1	0	3
97012	4	_____	F	1	1	5
97028	2	____	M	1	1	1
97039	3	____	M	1	0	2
97043	2	____	F	1	0	6
97048	2	____	F	1	0	7
97049	4	____	M	1	0	6
97053	5	____	F	1	0	3
97055	2	____	F	1	0	2
97062	4	____	M	1	0	1
97065	3	____	F	1	0	2
97072	8	____	F	1	1	1
97073	9	____	F	1	0	7
97074	3	____	M	1	0	1
97075	2	____	F	1	0	7
97077	5	____	M	1	0	7
97088	2	____	F	1	0	7
97092	5	____	F	1	1	1
97101	2	_____	F	1	0	7
97110	2	____	M	1	0	7
97112	3	____	F	1	1	7
97115	2	____	M	1	1	4
97118	3	____	F	1	0	1
97120	2	_____	M	1	0	7
97128	3	____	M	1	0	2
97131	4	____	F	1	1	3
97133	5	____	M	1	0	4
97134	3	____	F	1	0	7
97140	6	____	F	1	1	4
97147	2	____	F	1	0	2
97155	2	_____	F	1	0	1
97170	4	____	M	1	0	5
97171	5	____	M	1	0	5
97172	2	_____	M	1	0	6
97175	5	____	M	1	0	1
97183	2	_____	M	1	1	1
97191	20	____	M	1	0	7
97192	5		F	1	0	4
97198	11	____	F	1	0	7
97204	3	____	F	1	0	4
97208	3	____	F	1	0	1
97212	2	____	F	1	1	1
97214	2	_____	F	1	0	2
97219	2	____	M	1	0	1
97222	5	_____	F	1	0	3
97227	2	_____	M	1	0	3
97234	2	____	M	1	0	3
97237	4	____	F	1	0	7
97238	4	____	M	1	0	7
97243	4	____	F	1	1	1
97245	4	____	F	1	0	4
97254	5	____	M	1	0	2
97259	4	____	M	1	1	4
97266	6	____	M	1	0	4
97267	4	____	M	1	0	6
97270	4	____	M	1	1	2
97285	2	____	F	1	0	3
97287	2	____	F	1	0	1
97293	4	____	F	1	1	3
97299	4	____	F	1	0	6
97305	4		F	1	1	7
97306	4	____	F	1	0	2
97311	2	____	M	0	1	3
97314	3	____	F	1	0	6
97315	2	____	F	0	1	7
97316	2	____	M	1	0	5
97321	2	____	M	1	0	6
97331	8	____	F	1	0	6
97341	16	____	M	1	0	1
97343	5	____	F	1	0	1
97347	3	____	F	1	0	5
97350	4	____	F	1	0	7
97357	2	____	F	1	0	4
97362	8	____	F	1	1	7
97364	2	____	M	1	0	4
97368	4	____	F	1	1	7
97371	2	____	F	1	0	1
97379	4	____	M	1	0	2
97381	5	____	M	1	0	7
97382	3	____	M	1	0	7
97395	2	____	F	1	1	2
97405	3	____	F	1	0	4
97422	3	____	F	1	0	2
97436	2	_____	M	1	0	6
97438	3	____	F	1	0	1
97440	5	____	M	1	0	6
97463	2	____	M	1	0	2
97464	9	____	M	1	0	7
97465	4		F	1	0	1
97469	4	____	M	1	0	7
97471	2	____	M	1	0	3
97472	6	____	F	1	0	2
97477	2		F	1	0	7
97478	5	____	F	1	1	2
97481	2	____	F	1	1	3
97483	5		F	1	1	7
97485	6	____	F	1	0	1
97486	2	_____	M	1	0	3
97490	2	_____	M	1	0	6
97492	4	____	M	1	0	7
97496	4	____	F	1	0	6
97497	2	____	M	1	0	6
97500	2	____	M	1	0	7
97506	4	____	M	1	0	3
97510	2	____	F	1	0	1
97511	3	____	F	1	0	4
97513	4	____	F	1	1	5
97517	2	____	F	1	1	5
97519	2	____	F	1	1	2
97520	2	____	F	1	0	7
97527	2	____	M	1	0	4
97532	5	____	F	1	0	1
97534	2	____	F	1	0	7
97538	4	____	F	1	1	4
97543	7		F	1	0	7
97556	4	____	F	1	0	7
97559	2	____	M	1	0	7
97561	4	____	M	1	0	1
97571	3	____	M	1	1	1
97572	2	____	M	1	0	5
97588	2		M	1	1	7
97595	8	____	F	1	0	7
97598	2	____	M	1	1	1
97606	2	____	M	1	0	7
97608	2		F	1	0	6
97615	2	____	M	1	1	5
97616	10	____	F	1	0	1
97622	4	_____	F	1	1	5
97645	2	____	M	1	0	4
97654	5	____	F	1	1	1
97663	2	____	M	1	0	6
97664	2	____	M	1	0	5
97671	3	____	F	1	0	3
97693	2	____	F	1	0	6
97694	2	_____	M	1	0	7
97697	3		F	1	1	7
97699	2	____	F	1	0	6
97700	7	____	F	1	1	2
97701	2	____	F	1	0	6
97728	4	____	F	1	0	3
97735	3	____	M	1	0	6
97737	2	____	M	1	0	6
97773	14	____	F	1	1	7
97786	2	_____	M	1	1	1
97794	2	____	F	1	0	3
97799	2	____	F	1	1	7
97808	4	____	F	1	1	1
97810	3	_____	M	1	0	6
97816	10	____	F	1	0	2
97825	2	____	M	1	0	7
97829	10	____	F	1	0	3
97837	3	____	M	1	0	1
97838	3	____	F	1	0	1
97842	5	____	F	1	0	7
97846	5	____	F	1	0	2
97848	2	____	M	1	1	7
97855	4	____	F	1	0	1
97859	10	____	F	1	0	7
97862	7	____	F	1	0	7
97868	2	____	F	1	0	2
97871	5	____	F	1	0	5
97873	2		M	1	0	3
97882	5	____	F	1	0	4
97883	3		F	1	0	6
97885	10	____	F	1	0	1
97886	6	____	M	1	0	7
97889	2	____	M	1	0	3
97891	4	____	M	1	0	7
97893	2	____	M	1	0	3
97898	2	____	F	1	0	7
97900	2		M	1	0	6
97907	2	_____	F	1	0	7
97915	13	____	F	1	0	7
97919	4	____	F	1	0	5
97921	3	____	F	1	1	6
97928	2		F	1	0	2
97929	9		M	1	0	7
97934	4	____	F	1	0	1
97941	2	_____	M	1	0	5
97951	15	____	M	1	0	1
97952	4	____	F	1	1	2
97953	3	____	F	1	1	5
97957	2	____	F	1	0	3
97965	2	_____	F	1	0	5
97970	3		M	1	1	3
97971	8	____	M	1	0	6
97977	2	____	F	1	0	2
97978	3	____	F	1	0	5
97980	2	____	F	1	0	6
97983	6	____	F	1	0	1
97984	4	____	M	1	1	3
97985	2	____	F	1	0	4
97987	2	____	F	1	0	5
97988	2	____	M	1	0	7
97999	2	____	M	1	0	1
98009	4	____	F	1	1	7
98010	2		F	1	0	2
98021	2	____	M	1	0	7
98028	5	____	F	1	0	2
98059	6	____	F	1	0	7
98062	11	____	F	1	0	7
98073	30	____	F	1	0	7
98081	5	____	F	1	0	7
98084	2	____	F	1	0	6
98098	4	____	M	1	0	4
98105	6		M	1	0	5
98110	20	____	M	1	0	7
98113	2	____	F	1	1	1
98120	2	_____	M	1	0	4
98127	4	____	F	1	0	4
98138	4	____	M	1	1	1
98139	4	____	M	1	1	7
98141	2	____	F	1	0	5
98148	3	____	F	1	1	6
98159	6	____	F	1	1	2
98163	3	____	M	1	0	1
98165	2	____	M	1	0	7
98172	2	____	F	1	0	1
98176	2	____	M	1	1	5
98178	2	____	F	1	0	3
98182	6	____	M	1	0	4
98186	5	____	F	1	0	7
98201	9	____	F	1	1	7
98203	3	____	F	1	0	2
98213	4	____	F	1	1	3
98216	5	____	F	1	0	4
98218	2	____	F	1	0	3
98223	2	____	M	1	0	5
98226	5	____	M	1	0	3
98228	2	____	F	1	0	1
98232	3	____	M	1	0	6
98235	2	____	M	1	0	1
98237	18	____	F	1	0	7
98240	2	____	M	1	0	5
98278	3	____	F	1	0	6
98285	2	____	F	1	0	1
98287	3	____	F	1	0	1
98290	4	____	M	1	0	5
98293	2	____	M	1	0	1
98294	8	____	M	1	0	1
98306	2	____	F	1	0	1
98307	3	____	M	1	0	4
98311	2	____	M	1	0	7
98320	3	____	F	1	0	7
98331	4	____	F	1	0	4
98353	8	____	F	1	0	1
98357	2	____	F	1	0	1
98368	7	____	F	1	0	1
98375	2	____	F	1	0	4
98376	3	_____	F	1	0	1
98393	2	____	M	1	1	6
98402	3	____	M	1	0	7
98404	2	____	F	1	0	7
98405	2	____	M	1	1	7
98412	2	____	F	1	0	2
98415	5	____	M	1	1	1
98422	2	____	F	1	1	1
98432	2	____	F	1	0	1
98443	9	____	F	1	0	6
98445	2	_____	F	1	0	6
98446	4	____	F	1	0	2
98465	7	____	F	1	1	7
98470	2		F	1	0	7
98471	2	____	F	1	0	7
98473	3	____	M	1	0	7
98475	2		M	1	0	2
98482	4	____	F	1	1	6
98484	2	_____	M	1	1	7
98490	3	____	F	1	0	2
98500	3	____	F	1	0	3
98501	2	____	M	1	1	7
98506	4	____	F	1	0	5
98510	7	____	M	1	0	5
98515	2	____	M	1	0	7
98533	2	____	M	1	0	7
98542	3	____	F	1	0	7
98544	2	____	M	1	0	3
98553	2	____	M	1	1	1
98562	8	____	M	1	1	1
98569	8	____	F	1	0	6
98580	5	____	M	1	0	1
98589	4	____	M	1	0	2
98590	7	____	F	1	1	7
98598	2	____	F	1	0	1
98600	2	____	F	1	0	2
98605	4	____	F	1	0	6
98607	3	____	F	1	0	2
98610	6	____	F	1	0	1
98632	2	____	F	0	1	2
98634	2	____	F	1	1	4
98644	2	____	F	1	0	5
98646	2	____	F	1	1	1
98650	4	____	F	1	0	4
98653	2	____	M	1	0	3
98656	2	_____	F	1	1	2
98661	2	____	F	1	0	3
98687	10	____	F	1	1	1
98703	2		M	1	0	2
98705	6	____	M	1	1	2
98707	13	____	F	1	0	4
98710	6	____	F	1	0	1
98712	4	____	F	1	0	6
98716	10	____	M	1	1	4
98717	4	____	F	1	0	6
98722	12	____	F	1	1	1
98729	3	____	M	1	0	7
98730	2		F	1	0	7
98737	6	____	M	1	0	7
98739	2	____	M	1	0	2
98743	2	____	F	1	0	7
98746	6	____	F	1	0	1
98757	2	____	F	1	1	4
98761	9	____	F	1	0	1
98763	4	____	M	1	0	1
98772	2		F	1	0	1
98775	6	____	F	1	0	7
98776	2	____	F	1	0	7
98799	5	____	F	1	0	2
98817	4	____	M	1	0	1
98822	4	____	F	1	1	6
98828	2	____	M	1	0	6
98829	3		M	1	0	7
98834	6	____	F	1	0	1
98835	2		M	1	0	1
98840	6	____	F	0	1	1
98842	3	____	M	1	0	5
98843	2	____	M	1	0	5
98853	9	____	M	1	0	1
98855	4	____	M	1	0	1
98858	4	____	M	1	0	7
98860	2	____	M	1	1	4
98867	5	____	F	1	0	1
98868	2	____	M	1	0	1
98884	4	____	F	1	0	2
98897	2	____	M	1	0	6
98898	4	____	F	1	0	3
98910	7	____	M	1	0	7
98914	4	____	F	1	0	1
98923	2	_____	F	1	0	3
98930	6	____	M	1	0	6
98940	12	____	M	1	0	5
98946	2	____	M	1	0	2
98954	3	____	M	1	0	5
98959	9	____	F	1	0	1
98960	2	_____	F	1	0	1
98966	6	____	F	1	0	1
98970	4	____	F	1	0	7
98973	4	____	F	1	0	7
98978	4	____	F	1	1	7
98980	5	____	F	1	0	5
98981	2	_____	F	1	0	7
98990	4	____	F	1	0	5
98999	3	____	F	1	0	4
99000	2	____	F	1	1	5
99004	2	____	M	1	0	5
99012	18	____	F	1	0	7
99023	4	____	M	1	1	5
99027	2	____	M	1	0	1
99031	8	____	M	1	1	1
99063	10	____	F	1	0	7
99073	2	____	F	1	0	2
99077	2	_____	F	1	1	5
99096	2	____	F	1	0	7
99119	4	_____	M	1	0	1
99121	2	____	M	1	1	1
99122	4	____	F	1	0	5
99132	6	____	F	0	1	6
99151	2		F	1	0	4
99156	2	____	F	0	1	3
99163	3	____	M	1	0	7
99166	4	____	M	1	0	2
99167	4	____	F	1	1	7
99174	2	____	F	1	0	4
99188	2	____	M	1	0	2
99191	2	____	M	1	1	3
99197	7	____	M	1	0	5
99201	5	____	M	1	0	6
99203	6	____	F	1	1	3
99206	2	____	F	1	0	7
99209	10	____	F	1	0	7
99210	2	____	M	1	0	4
99213	2	____	F	1	0	7
99223	6	____	M	1	0	6
99238	2	____	M	1	1	3
99240	2	____	M	1	1	1
99245	2	____	M	1	1	1
99248	2	____	M	1	1	6
99258	4	____	M	1	0	7
99267	3	____	M	1	1	3
99269	4	____	F	1	0	6
99285	3	____	F	1	0	7
99289	2	____	F	1	0	5
99300	4	____	F	1	0	7
99305	3	____	M	1	0	6
99306	2	____	M	1	0	3
99315	2	____	F	1	0	3
99323	3	____	F	1	0	2
99327	5	____	M	1	0	5
99331	8	____	F	1	1	2
99340	5	____	M	1	0	5
99344	6	____	F	1	0	7
99355	8	____	F	1	0	3
99359	2	____	F	1	0	1
99365	9		F	1	0	7
99387	20	____	M	1	1	7
99391	2	____	M	1	0	7
99394	2	____	M	1	0	3
99402	2	____	F	1	0	3
99416	6	____	F	1	0	2
99429	2	____	M	1	0	4
99431	7	____	M	1	0	6
99434	1	_____	F	1	0	3
99448	4	____	M	1	1	6
99454	3	____	M	1	0	5
99457	2	_____	F	1	0	7
99484	8	____	F	1	0	1
99494	4	____	F	1	0	7
99495	20	____	F	1	0	4
99499	4	____	M	1	0	1
99502	2	____	F	1	0	7
99507	4		M	1	0	3
99509	3	____	M	1	0	1
99518	2	____	M	1	0	4
99540	2	_____	F	1	0	4
99541	3	____	F	1	0	7
99544	3	____	F	1	0	1
99546	2	____	F	1	0	1
99549	4	____	M	1	1	7
99558	2		M	1	0	6
99562	2	____	F	1	0	7
99563	2	____	M	1	0	7
99568	3	____	F	1	0	2
99572	8	____	M	1	0	6
99580	3		M	1	0	6
99582	2	____	M	1	0	5
99586	10	____	F	1	1	7
99598	2	____	M	1	0	7
99604	2	_____	M	0	1	4
99607	2	_____	F	1	1	2
99609	2	____	F	1	0	4
99613	9	____	F	1	0	6
99623	3	____	M	1	1	2
99630	3	____	F	1	0	1
99632	2	____	F	1	0	2
99634	8	____	F	1	0	2
99636	7	____	M	1	1	7
99637	4	____	M	1	0	3
99646	3	____	M	1	1	7
99652	2	____	M	1	0	3
99654	2	____	M	1	0	3
99655	6	____	M	1	1	7
99663	2	____	M	1	0	4
99669	2	____	F	1	0	7
99674	5	____	F	1	0	1
99682	2	____	F	1	0	1
99688	10	____	F	1	1	4
99691	5		M	1	0	5
99693	2	____	F	1	0	6
99707	4	____	F	1	0	7
99719	3	____	F	1	0	7
99724	4	____	F	1	0	1
99728	3	____	F	1	0	3
99748	5	____	F	1	0	6
99759	5	____	F	1	0	5
99787	3	____	F	1	0	5
99790	3	____	F	1	0	1
99807	4	____	F	1	0	7
99811	5	____	M	1	0	7
99818	2	____	F	1	0	6
99820	4	____	M	1	0	5
99826	3	____	F	1	0	7
99828	10	____	M	1	0	1
99836	4	____	F	1	0	4
99853	2	____	F	1	0	4
99855	2	____	F	1	0	5
99860	4	____	F	1	0	4
99864	4	____	F	1	0	1
99869	3	____	M	1	0	7
99879	3		M	1	0	6
99885	4	____	F	1	0	2
99888	4	____	F	1	0	7
99914	4	____	F	1	0	7
99924	8	____	F	1	0	3
99929	10	____	M	1	0	7
99935	4	____	F	1	0	7
99941	3	____	M	1	0	2
99945	3	____	F	1	0	1
99952	3	____	M	1	0	1
99958	2	____	M	1	1	7
99976	2	____	M	1	0	3
99980	6	____	F	1	1	1
100008	6	____	F	0	1	7
100023	2	____	M	1	0	1
100024	2	____	F	1	0	7
100030	2	_____	M	1	0	7
100057	2	_____	M	1	1	2
100060	2	____	M	1	1	2
100064	2	____	M	1	0	7
100068	3	____	M	1	0	1
100070	2	____	F	1	1	5
100074	4	____	M	1	0	7
100093	6	____	F	1	0	5
100094	3	____	F	1	0	1
100105	4	____	M	1	1	2
100106	2	____	F	1	0	6
100107	2	____	M	1	0	3
100112	3	____	F	1	0	4
100113	2	____	F	1	0	1
100114	2	____	M	1	1	5
100120	2	____	F	1	0	2
100134	8	____	F	1	1	7
100137	2	____	F	1	0	6
100139	2	____	F	1	1	4
100147	2	____	M	1	0	7
100151	4	____	F	1	0	1
100154	2	____	M	1	0	3
100158	9	____	M	1	1	1
100161	4	____	F	1	0	5
100165	8	____	F	1	0	7
100183	2	_____	F	1	0	4
100187	6	____	F	1	0	1
100188	8		M	1	0	2
100194	4	____	F	1	0	6
100197	2	____	F	1	0	1
100198	2	____	F	1	0	6
100233	2		F	1	0	6
100234	4	____	M	1	0	6
100236	2	____	M	1	1	1
100241	7	____	M	1	0	7
100264	2	_____	F	1	0	2
100266	2	____	F	1	0	7
100270	2	____	M	1	0	7
100274	2	____	F	1	0	1
100277	2	____	F	1	0	7
100280	10	____	F	1	0	1
100303	5	____	F	1	0	1
100306	2	____	M	1	0	1
100308	5	____	M	1	0	7
100313	2	____	M	1	0	7
100318	5	____	M	1	0	6
100327	2	____	F	1	0	4
100342	2	_____	F	1	1	5
100384	2	_____	M	1	0	1
100385	4	____	F	1	1	1
100393	4	____	F	1	0	1
100406	6	____	F	1	0	2
100408	4	____	M	1	1	1
100410	2	____	M	1	1	1
100413	7	____	F	1	1	7
100414	6	____	M	1	0	7
100419	3	____	M	1	0	7
100422	2	____	F	1	0	6
100426	3	____	F	1	0	6
100442	5	____	M	1	0	1
100447	2	____	M	1	1	2
100453	2	____	F	1	0	3
100454	2	____	F	1	0	7
100463	10	____	M	1	0	6
100464	2		M	1	0	4
100476	2	____	M	1	0	2
100478	10	____	M	1	0	7
100491	2	____	F	1	1	7
100497	3	____	F	1	0	1
100498	2	____	F	1	1	3
100508	2	____	M	1	0	1
100515	5	____	M	1	0	2
100520	5	____	F	1	0	6
100540	5	____	F	1	0	2
100542	6	____	F	1	0	3
100549	4	____	M	1	0	7
100554	4	____	F	1	1	6
100559	4	____	M	1	1	6
100562	4	____	F	1	1	4
100568	3	____	F	1	0	4
100573	4	____	F	1	0	7
100575	2	____	F	1	1	4
100576	2	____	F	1	1	6
100582	10	____	M	1	0	1
100583	5	____	M	1	0	5
100588	4	____	M	1	0	7
100592	2	____	M	1	0	7
100601	2	____	F	1	0	6
100603	2	_____	F	1	0	7
100604	2	____	F	1	0	7
100610	2	____	M	1	0	1
100622	12	____	F	1	1	2
100627	4	____	M	1	0	2
100631	2	_____	M	1	0	1
100647	2		M	1	1	7
100652	3		F	1	0	7
100653	2	____	M	1	0	6
100660	2	____	M	1	0	1
100662	6	____	M	1	0	3
100665	2		F	1	0	6
100671	2	____	M	1	0	6
100672	2	____	F	1	0	3
100673	3	____	F	1	0	6
100683	4	____	F	1	0	7
100684	2	____	F	1	0	2
100693	2	____	M	1	0	6
100700	2	____	M	1	1	3
100707	2	____	M	1	0	1
100712	4	____	M	1	1	7
100714	14	____	M	1	0	7
100715	4	____	F	1	0	5
100726	2		M	1	1	7
100730	7	____	M	1	0	1
100740	15	____	F	1	0	7
100747	4	____	F	1	0	7
100760	3	____	F	1	0	4
100761	6	____	F	1	1	1
100763	12	____	F	1	1	7
100770	10	____	F	1	1	1
100771	2	____	M	1	0	6
100777	10	____	M	1	0	6
100779	2	____	F	1	1	7
100794	2	____	M	1	1	1
100795	3	____	F	1	0	4
100808	4	___	M	1	0	7
100814	2	____	F	1	0	1
100839	12	____	M	1	0	5
100846	6		F	1	0	1
100848	4	____	F	1	0	1
100851	2	____	M	1	0	2
100852	6	____	M	1	0	1
100869	2	____	F	1	0	3
100875	2	____	M	1	0	5
100887	7	____	F	1	0	4
100907	3	____	M	1	0	7
100911	2	____	M	1	1	1
100912	2	____	M	1	1	1
