id,project_is_approved
p029866,0.7646
p106771,0.677
p213928,0.789
p105631,0.7515
p215205,0.754
p060689,0.7827
p136437,0.661
p044753,0.768
p082256,0.7866
p091483,0.75
p120826,0.7217
p001458,0.7446
p257822,0.7227
p139812,0.7803
p249719,0.557
p179760,0.772
p203095,0.6865
p187543,0.6577
p225383,0.6313
p132570,0.7695
p137997,0.56
p123751,0.663
p231653,0.5967
p052934,0.4812
p171416,0.648
p005633,0.6353
p040726,0.62
p232367,0.751
p106403,0.749
p177082,0.5874
p082831,0.719
p135864,0.6504
p057910,0.5986
p030548,0.6753
p155849,0.5776
p248446,0.677
p214681,0.7915
p165967,0.753
p009649,0.7593
p221653,0.716
p143186,0.767
p174639,0.7515
p239072,0.702
p157974,0.6143
p117095,0.7114
p242377,0.7764
p203059,0.7515
p116690,0.6123
p100219,0.6626
p044030,0.7783
p019890,0.759
p240107,0.6865
p119443,0.741
p209333,0.79
p025900,0.78
p186266,0.5254
p049108,0.6494
p058429,0.5635
p147620,0.745
p121250,0.5205
p112843,0.751
p249000,0.689
p002203,0.7446
p124016,0.594
p073479,0.746
p058584,0.698
p257811,0.737
p098830,0.7417
p142111,0.686
p079182,0.714
p119912,0.7817
p123883,0.7563
p134215,0.6445
p206225,0.551
p194364,0.752
p233731,0.7944
p054784,0.6846
p040671,0.706
p054011,0.6133
p095268,0.6953
p118181,0.764
p049291,0.586
p070747,0.7603
p136952,0.779
p145344,0.6846
p126410,0.6274
p030530,0.474
p011389,0.6943
p213717,0.603
p213044,0.784
p179778,0.7915
p077064,0.689
p230577,0.79
p249062,0.693
p057993,0.757
p120918,0.5303
p003799,0.792
p045827,0.5815
p035321,0.7393
p026240,0.627
p238934,0.628
p164435,0.7256
p048930,0.673
p177408,0.755
p021758,0.763
p199581,0.775
p105108,0.6846
p092883,0.672
p236267,0.6943
p161609,0.758
p020875,0.4543
p042401,0.646
p239584,0.706
p172728,0.512
p085052,0.632
p232002,0.706
p073637,0.755
p080680,0.651
p148500,0.645
p196188,0.6196
p231769,0.699
p031054,0.673
p028403,0.7666
p221612,0.785
p222762,0.6396
p245622,0.7437
p197538,0.747
p214474,0.539
p172356,0.785
p259295,0.704
p259081,0.72
p071793,0.5776
p207319,0.702
p140367,0.7534
p093149,0.772
p006446,0.6865
p026735,0.71
p194608,0.5557
p049051,0.7217
p051675,0.7583
p216198,0.7407
p109105,0.716
p165505,0.726
p234725,0.6904
p046023,0.776
p146698,0.7334
p157716,0.6704
p077744,0.736
p049210,0.581
p164041,0.796
p171525,0.5767
p192257,0.5537
p082598,0.764
p138959,0.6826
p023458,0.704
p018750,0.5283
p067542,0.779
p167037,0.5713
p028691,0.6064
p074318,0.7563
p028479,0.6523
p082892,0.6416
p239019,0.7295
p215321,0.554
p183383,0.562
p123949,0.685
p028144,0.7607
p253224,0.749
p021876,0.5337
p183232,0.678
p227422,0.6963
p057680,0.677
p050340,0.6797
p012909,0.685
p152759,0.7114
p021537,0.724
p106114,0.7773
p084393,0.7773
p235155,0.7334
p041699,0.742
p215320,0.741
p003629,0.7476
p003666,0.7725
p167256,0.638
p026917,0.5615
p232461,0.716
p104289,0.754
p047839,0.7563
p146361,0.7666
p165482,0.665
p251097,0.7607
p254734,0.6875
p077730,0.6816
p049831,0.7915
p142820,0.674
p069951,0.703
p167199,0.7773
p126529,0.5938
p032501,0.7773
p071060,0.749
p092533,0.657
p224905,0.754
p086140,0.6924
p100978,0.771
p191374,0.7627
p105638,0.6255
p228789,0.7783
p252433,0.764
p202667,0.7617
p038414,0.7056
p190591,0.7773
p177754,0.716
p176950,0.6846
p086285,0.5654
p241246,0.707
p203462,0.5176
p116411,0.534
p068188,0.602
p163928,0.6064
p212287,0.6855
p090895,0.616
p020547,0.6343
p053327,0.71
p066078,0.779
p113651,0.7734
p077105,0.5757
p078725,0.7725
p054071,0.521
p003778,0.5674
p118206,0.6284
p091009,0.7397
p152747,0.607
p237302,0.7266
p134483,0.7
p075053,0.6177
p114590,0.743
p218049,0.725
p129417,0.78
p188048,0.7603
p026639,0.751
p174165,0.7383
p118224,0.767
p165818,0.7705
p246129,0.691
p042365,0.784
p122425,0.5884
p000109,0.5366
p039178,0.754
p118317,0.613
p176151,0.6987
p060676,0.693
p175641,0.7354
p176039,0.742
p225575,0.746
p121301,0.6875
p004488,0.687
p142416,0.7666
p037261,0.682
p103731,0.7476
p103574,0.751
p228302,0.786
p244746,0.782
p211839,0.6533
p215822,0.7803
p073858,0.796
p161090,0.7603
p052611,0.7373
p166259,0.767
p022540,0.78
p249763,0.718
p029662,0.7563
p040636,0.6978
p100671,0.7725
p023759,0.753
p225567,0.678
p176193,0.728
p123879,0.763
p222940,0.75
p105533,0.7646
p021962,0.75
p119510,0.7554
p174623,0.6953
p185708,0.7725
p068417,0.763
p130075,0.7563
p217181,0.771
p087027,0.7017
p227242,0.7764
p125790,0.6807
p224436,0.771
p086750,0.5728
p033239,0.7603
p081701,0.6274
p231951,0.7104
p034183,0.782
p235938,0.719
p006322,0.746
p132828,0.7417
p110931,0.7617
p054356,0.7236
p187310,0.764
p016618,0.5864
p089382,0.7686
p117698,0.776
p212779,0.7783
p185828,0.7705
p257839,0.6216
p222962,0.7383
p029608,0.659
p230075,0.712
p234340,0.7383
p258979,0.7085
p168455,0.643
p226309,0.7744
p106727,0.7134
p024324,0.7437
p246995,0.731
p063350,0.7744
p088756,0.758
p229216,0.522
p255778,0.5225
p217235,0.7627
p076479,0.7876
p216983,0.6904
p001777,0.603
p208442,0.7607
p178719,0.7705
p119147,0.7354
p021003,0.7407
p202067,0.578
p063789,0.6274
p092800,0.6904
p188965,0.794
p248450,0.7173
p030253,0.7744
p076434,0.6377
p001564,0.793
p006607,0.7354
p203648,0.705
p212786,0.7476
p176848,0.7256
p143903,0.612
p253511,0.755
p061228,0.736
p061430,0.6694
p171730,0.4976
p075157,0.525
p176764,0.767
p115438,0.7686
p160508,0.7686
p040689,0.78
p131720,0.7524
p090652,0.657
p077044,0.7314
p136967,0.775
p181033,0.714
p159617,0.789
p123553,0.6816
p208839,0.627
p090378,0.64
p154388,0.798
p210483,0.7437
p081470,0.7656
p074232,0.736
p103708,0.703
p139822,0.7905
p107390,0.7393
p130832,0.7393
p220803,0.768
p147111,0.7603
p087717,0.7607
p182150,0.5337
p117515,0.707
p151961,0.776
p075651,0.7803
p034628,0.768
p109565,0.4988
p051458,0.7314
p061744,0.7695
p117966,0.6084
p239053,0.7236
p241834,0.788
p245671,0.5947
p127942,0.775
p032273,0.715
p032392,0.6353
p121233,0.7617
p020017,0.7656
p005336,0.5874
p057399,0.686
p242939,0.7256
p042431,0.749
p144027,0.7095
p129077,0.7007
p023901,0.591
p199643,0.6343
p200041,0.755
p190333,0.668
p055318,0.7344
p083902,0.7686
p235662,0.772
p188890,0.7783
p105860,0.6924
p205474,0.711
p203082,0.792
p105382,0.724
p041098,0.5244
p000710,0.4849
p028484,0.747
p126146,0.7275
p136974,0.779
p122406,0.676
p008179,0.6787
p003603,0.7603
p242901,0.7666
p187348,0.7437
p151173,0.745
p083587,0.7256
p256069,0.7725
p241275,0.775
p212983,0.575
p063473,0.753
p003221,0.7197
p042559,0.729
p248181,0.745
p110757,0.729
p159030,0.657
p216438,0.642
p165064,0.754
p093797,0.708
p121223,0.7593
p227675,0.755
p139351,0.7827
p176111,0.62
p063903,0.7295
p025040,0.728
p127075,0.745
p222163,0.7744
p144879,0.7236
p169029,0.741
p195669,0.7593
p225041,0.6714
p196993,0.7354
p071619,0.7275
p217317,0.7524
p114664,0.6196
p124001,0.7876
p135410,0.758
p093989,0.754
p050510,0.6914
p223595,0.7773
p244696,0.7617
p058790,0.5615
p092087,0.707
p153834,0.772
p096062,0.755
p009563,0.724
p029547,0.6567
p087988,0.7114
p165338,0.736
p084417,0.772
p030027,0.794
p033466,0.7217
p251508,0.7773
p064000,0.7593
p048236,0.7354
p257400,0.716
p125385,0.5923
p219856,0.626
p185488,0.785
p235581,0.763
p196020,0.596
p086052,0.628
p100907,0.7627
p204648,0.7085
p221357,0.5713
p148025,0.6665
p107332,0.7734
p226369,0.676
p153986,0.788
p064086,0.718
p140524,0.742
p204990,0.7866
p112239,0.6885
p016177,0.6445
p014878,0.689
p106984,0.764
p060346,0.754
p210019,0.7236
p205235,0.706
p027700,0.6865
p252145,0.7407
p007844,0.4565
p074814,0.4329
p240153,0.7354
p009713,0.6226
p198479,0.7256
p090196,0.677
p253830,0.7236
p150571,0.768
p071981,0.559
p219114,0.792
p242894,0.7524
p028832,0.7725
p128728,0.75
p162104,0.7207
p224219,0.693
p144030,0.7627
p057707,0.784
p046575,0.7944
p183127,0.6587
p035339,0.7603
p252765,0.677
p053763,0.655
p207518,0.7705
p148939,0.6274
p232894,0.7314
p103232,0.5864
p006979,0.767
p204497,0.6924
p117504,0.625
p136879,0.4712
p162186,0.784
p160148,0.498
p053015,0.7837
p178984,0.708
p221143,0.731
p257224,0.697
p126841,0.785
p060663,0.71
p258335,0.706
p201197,0.6924
p247072,0.768
p191422,0.754
p087064,0.7827
p060888,0.7915
p203722,0.6885
p151264,0.7695
p095243,0.6323
p091714,0.79
p028329,0.591
p002398,0.754
p151070,0.784
p251395,0.7725
p167596,0.6787
p001776,0.6978
p094660,0.7563
p088026,0.4875
p222643,0.716
p014919,0.595
p120824,0.7217
p161160,0.766
p236545,0.573
p146796,0.702
p169762,0.73
p136650,0.7236
p134979,0.693
p010883,0.754
p083821,0.731
p223494,0.6553
p156165,0.763
p208560,0.603
p079161,0.763
p205444,0.7397
p212182,0.725
p257085,0.6885
p210250,0.632
p047652,0.7666
p229990,0.632
p147222,0.784
p138930,0.7905
p188316,0.6836
p244979,0.681
p178250,0.7915
p211016,0.736
p030602,0.597
p258212,0.711
p087264,0.575
p126611,0.768
p252668,0.622
p166951,0.731
p102476,0.775
p203156,0.7656
p220944,0.6055
p181375,0.729
p120474,0.6973
p020233,0.7383
p188451,0.749
p246539,0.5825
p229550,0.746
p104231,0.759
p230045,0.7314
p042063,0.7236
p126198,0.7837
p066349,0.555
p032938,0.5806
p200545,0.754
p092018,0.6855
p136981,0.7485
p206132,0.751
p102948,0.7593
p216912,0.7666
p093030,0.7915
p258925,0.6284
p104667,0.6606
p244179,0.676
p033997,0.5283
p077514,0.7217
p078674,0.591
p162380,0.4941
p045164,0.749
p110976,0.741
p198952,0.714
p106254,0.6743
p159435,0.775
p122090,0.663
p100104,0.731
p205875,0.696
p242505,0.7593
p120997,0.75
p055901,0.573
p015310,0.741
p143893,0.5986
p197043,0.711
p254651,0.6455
p122952,0.7383
p055140,0.6675
p005057,0.6226
p065858,0.724
p031383,0.768
p130698,0.7305
p137434,0.712
p096936,0.7197
p066468,0.7705
p225671,0.714
p043567,0.631
p241532,0.7095
p216409,0.764
p040920,0.7437
p152248,0.7646
p253745,0.7236
p126799,0.6733
p104300,0.655
p219370,0.7705
p012068,0.7656
p208089,0.7617
p011348,0.7134
p185912,0.5254
p001299,0.7617
p079299,0.52
p171110,0.7397
p230092,0.7188
p179980,0.555
p034100,0.7373
p212649,0.7734
p165073,0.686
p002905,0.78
p153806,0.755
p044720,0.5967
p171806,0.7095
p177066,0.753
p218162,0.772
p127551,0.718
p163561,0.7
p149019,0.659
p027306,0.686
p210975,0.681
p213277,0.6436
p256423,0.7295
p101779,0.7295
p165368,0.7563
p200202,0.775
p128148,0.7563
p173142,0.7188
p072560,0.6704
p019883,0.685
p022069,0.742
p164439,0.745
p061046,0.668
p239801,0.619
p095312,0.568
p182929,0.7026
p017031,0.62
p109368,0.789
p246669,0.4524
p013042,0.7866
p225618,0.6113
p030611,0.729
p042569,0.6904
p118375,0.755
p001832,0.6895
p071386,0.667
p092959,0.6284
p065321,0.7593
p046636,0.749
p211909,0.6904
p027416,0.7725
p024022,0.753
p255041,0.7666
p003493,0.671
p216515,0.759
p228809,0.7695
p023272,0.4875
p061994,0.719
p179728,0.662
p054780,0.5503
p059328,0.757
p086215,0.4797
p126106,0.7856
p156466,0.741
p014686,0.7485
p142161,0.689
p227407,0.7
p109371,0.774
p017501,0.6763
p085026,0.786
p057093,0.5547
p046151,0.757
p119858,0.718
p111591,0.724
p247567,0.671
p219592,0.785
p050712,0.733
p149633,0.7397
p152495,0.4304
p240970,0.521
p104682,0.7617
p057393,0.703
p186477,0.79
p076626,0.7363
p064657,0.792
p149905,0.661
p103251,0.764
p046156,0.7554
p142325,0.7837
p037638,0.7354
p031063,0.455
p047323,0.7104
p109684,0.7334
p165423,0.7017
p107762,0.7764
p128853,0.7656
p072632,0.6157
p107668,0.682
p119252,0.775
p022485,0.7295
p141635,0.669
p076006,0.7646
p230502,0.548
p223321,0.7217
p011625,0.714
p142992,0.758
p223684,0.711
p195118,0.4722
p250040,0.634
p216156,0.6553
p150580,0.7
p129636,0.7407
p054666,0.721
p033388,0.7373
p167856,0.7676
p036776,0.7656
p230951,0.6914
p029266,0.6577
p040560,0.728
p157744,0.463
p009125,0.676
p144014,0.695
p061677,0.7163
p183214,0.7725
p185485,0.507
p180488,0.757
p122656,0.7314
p069917,0.7803
p036861,0.625
p125079,0.7515
p094746,0.79
p117837,0.743
p011932,0.704
p050747,0.5693
p234354,0.7188
p227474,0.7734
p179690,0.7646
p186840,0.736
p048669,0.7515
p239706,0.657
p133913,0.775
p114206,0.769
p089579,0.7773
p028416,0.776
p084581,0.7646
p040990,0.583
p037074,0.6104
p226796,0.6514
p127215,0.737
p113754,0.6543
p078514,0.757
p011445,0.742
p252557,0.7217
p058986,0.634
p123311,0.758
p134529,0.7744
p060060,0.782
p070352,0.759
p162937,0.751
p024197,0.5674
p021348,0.7026
p218385,0.751
p124630,0.764
p076469,0.665
p034312,0.6807
p041477,0.6714
p078585,0.6533
p158451,0.6963
p196850,0.5854
p029566,0.764
p038749,0.616
p161689,0.7124
p048102,0.626
p243439,0.548
p118680,0.7266
p210114,0.7397
p206768,0.7056
p053363,0.6514
p183335,0.7666
p140940,0.771
p188633,0.693
p232161,0.6797
p046359,0.6655
p185555,0.7314
p052218,0.5376
p237009,0.56
p105611,0.557
p181698,0.6836
p094299,0.755
p062794,0.7695
p186935,0.661
p006975,0.7354
p116219,0.78
p166305,0.5967
p175228,0.724
p056141,0.788
p236969,0.768
p224977,0.767
p105728,0.641
p232963,0.657
p233849,0.749
p195378,0.5127
p254179,0.6934
p189058,0.7056
p128692,0.6006
p133782,0.6807
p190435,0.7217
p158140,0.703
p049328,0.731
p167917,0.749
p078717,0.6777
p091112,0.7446
p022304,0.72
p182010,0.665
p014473,0.7197
p035088,0.738
p105698,0.743
p169988,0.779
p045934,0.623
p244924,0.7783
p199450,0.697
p147072,0.5835
p249726,0.5166
p132889,0.7827
p078499,0.6743
p035195,0.772
p215787,0.724
p147714,0.701
p105352,0.7437
p028887,0.7593
p085349,0.7266
p141091,0.7607
p169475,0.7515
p117793,0.7324
p148163,0.789
p178592,0.604
p241294,0.7397
p112571,0.516
p167026,0.7593
p239966,0.779
p036696,0.6577
p023267,0.6904
p071436,0.7197
p146323,0.758
p259857,0.609
p110418,0.548
p158396,0.78
p032822,0.737
p237497,0.7197
p120691,0.7573
p119230,0.674
p251093,0.7437
p227927,0.7783
p207631,0.6113
p059028,0.7295
p080577,0.5347
p040957,0.6357
p201952,0.7803
p027874,0.7646
p235840,0.7686
p102639,0.768
p069086,0.737
p059537,0.6855
p255978,0.758
p007031,0.7827
p194612,0.7344
p054864,0.745
p186350,0.673
p207786,0.741
p007423,0.7515
p059164,0.725
p056124,0.6807
p086136,0.6475
p223162,0.779
p034207,0.606
p027247,0.7266
p182656,0.793
p114308,0.7773
p045313,0.603
p127970,0.7827
p124555,0.7285
p092668,0.707
p047318,0.79
p085600,0.6924
p232619,0.635
p052434,0.649
p205265,0.6963
p183481,0.579
p226082,0.75
p097564,0.753
p163374,0.7764
p046175,0.775
p006256,0.745
p019326,0.634
p053001,0.7373
p141017,0.737
p063131,0.6514
p220215,0.6953
p137737,0.7744
p186221,0.743
p040017,0.7827
p066540,0.7744
p228902,0.7114
p132592,0.757
p167304,0.732
p012684,0.4976
p153390,0.6357
p233336,0.715
p165522,0.657
p008968,0.764
p163819,0.7734
p238976,0.621
p228669,0.4087
p245221,0.7827
p197350,0.776
p089352,0.7656
p215913,0.7554
p167647,0.78
p191125,0.779
p187717,0.7764
p077601,0.754
p070135,0.786
p006949,0.7705
p220461,0.741
p145417,0.754
p136526,0.6846
p142204,0.7837
p133443,0.7173
p208650,0.779
p163975,0.754
p177985,0.7373
p068157,0.7866
p085028,0.755
p125271,0.792
p247275,0.7603
p185788,0.75
p257238,0.729
p184782,0.7188
p255212,0.7954
p069902,0.7485
p045370,0.532
p188475,0.7593
p170830,0.631
p001343,0.654
p013902,0.556
p198405,0.7163
p014464,0.6436
p252502,0.736
p005848,0.745
p193644,0.7827
p080234,0.712
p244146,0.7764
p185118,0.5596
p106814,0.7124
p230877,0.6523
p102421,0.7485
p226328,0.721
p172545,0.7603
p253248,0.6865
p250274,0.7217
p143471,0.7554
p151128,0.763
p145273,0.6494
p086905,0.7803
p185017,0.743
p228375,0.7056
p007505,0.6157
p009652,0.704
p216429,0.6743
p082217,0.6826
p134640,0.7695
p255603,0.6045
p123900,0.5615
p202254,0.7764
p163786,0.6963
p030643,0.7446
p024930,0.7036
p016423,0.7563
p046278,0.7314
p143986,0.7837
p239757,0.612
p003875,0.7007
p082198,0.7207
p220391,0.755
p007051,0.5938
p151448,0.663
p159735,0.7275
p030594,0.431
p168152,0.747
p162807,0.776
p110066,0.6343
p230894,0.6455
p148584,0.7524
p149791,0.6367
p072360,0.605
p135337,0.7554
p085238,0.7383
p063133,0.629
p251666,0.7686
p243318,0.6567
p217297,0.6235
p038596,0.7646
p054493,0.779
p208690,0.583
p186791,0.772
p160438,0.6475
p103427,0.6484
p049371,0.692
p066266,0.78
p035052,0.6416
p129576,0.6353
p088843,0.4336
p062711,0.746
p124531,0.757
p164217,0.775
p027991,0.5903
p180650,0.7217
p145456,0.7437
p151946,0.5146
p045645,0.7173
p128800,0.7915
p097686,0.743
p230142,0.5767
p192322,0.7373
p180537,0.7383
p099693,0.6846
p096552,0.733
p157949,0.496
p121942,0.767
p200861,0.7656
p156434,0.771
p098434,0.7803
p220138,0.788
p032255,0.5996
p058493,0.721
p006165,0.4453
p034479,0.772
p029154,0.749
p157417,0.677
p227646,0.7056
p200986,0.702
p162701,0.6323
p166815,0.6343
p079566,0.7666
p008985,0.643
p039470,0.6953
p101364,0.767
p049417,0.599
p201695,0.6924
p219987,0.715
p038990,0.5576
p199100,0.788
p044526,0.6924
p147810,0.749
p085291,0.63
p182990,0.7197
p056774,0.7554
p021813,0.6787
p116737,0.7646
p189943,0.797
p042558,0.716
p116259,0.78
p160203,0.7617
p162176,0.6914
p214974,0.7393
p207340,0.6963
p153673,0.7705
p218364,0.627
p199030,0.5635
p240215,0.5234
p190607,0.5337
p009961,0.7354
p232893,0.5967
p167863,0.7866
p148869,0.784
p150176,0.746
p044278,0.704
p117511,0.7227
p171229,0.589
p005225,0.7666
p216129,0.7607
p005483,0.7646
p073525,0.7725
p149888,0.704
p016141,0.6924
p248603,0.7686
p186040,0.501
p190219,0.721
p198222,0.7725
p127472,0.685
p054466,0.7686
p216559,0.7686
p050759,0.7207
p205650,0.7593
p259481,0.7617
p159784,0.621
p071336,0.632
p114530,0.6943
p028267,0.6543
p070508,0.7456
p120122,0.708
p091971,0.6836
p210143,0.771
p243954,0.7876
p189847,0.706
p206109,0.655
p048525,0.673
p033548,0.721
p147717,0.772
p090847,0.6313
p238591,0.6733
p082029,0.5166
p094832,0.736
p078633,0.794
p182781,0.641
p128277,0.7656
p236666,0.653
p215718,0.72
p208227,0.5596
p202377,0.665
p129425,0.7446
p109281,0.779
p103002,0.626
p240126,0.6655
p231284,0.6816
p247389,0.7686
p107900,0.749
p173415,0.786
p127478,0.7773
p009519,0.5996
p029544,0.772
p196037,0.707
p209035,0.71
p098418,0.7075
p187527,0.779
p153626,0.772
p091903,0.741
p226596,0.572
p066834,0.7095
p038242,0.7046
p114194,0.7197
p095642,0.7705
p205205,0.7725
p016696,0.671
p076591,0.66
p005207,0.7373
p098343,0.6953
p194367,0.569
p164631,0.6914
p113201,0.522
p213735,0.7793
p018945,0.7
p084346,0.7695
p089970,0.7163
p038075,0.721
p227571,0.758
p208079,0.73
p141225,0.742
p142810,0.6514
p020530,0.718
p084870,0.782
p204641,0.7407
p170478,0.711
p213825,0.7407
p155337,0.6772
p118230,0.7905
p145528,0.753
p049544,0.686
p083998,0.7734
p240293,0.699
p106903,0.767
p238694,0.7524
p220635,0.768
p156481,0.7627
p164352,0.6973
p236978,0.7646
p151028,0.7256
p229475,0.7686
p061567,0.7686
p068728,0.7007
p203208,0.738
p078537,0.7383
p065589,0.773
p225722,0.7173
p099340,0.7046
p008404,0.775
p179831,0.6436
p212810,0.697
p099616,0.707
p098036,0.69
p044004,0.6206
p236222,0.753
p231557,0.6094
p016775,0.786
p061295,0.695
p096681,0.757
p025246,0.7476
p111891,0.6094
p253297,0.6875
p240719,0.5244
p016717,0.624
p198342,0.5225
p038619,0.7407
p123325,0.708
p235920,0.4468
p054777,0.6553
p088433,0.69
p009582,0.6323
p001613,0.714
p028107,0.668
p043379,0.782
p112916,0.712
p089682,0.543
p128538,0.736
p026748,0.7227
p052317,0.756
p120516,0.633
p025906,0.7393
p103347,0.772
p223644,0.7104
p027568,0.7344
p111229,0.7686
p114081,0.702
p233636,0.4812
p136685,0.638
p127674,0.767
p079745,0.7617
p181987,0.776
p038931,0.751
p156553,0.6943
p051231,0.7866
p204698,0.591
p109112,0.7686
p055661,0.7666
p085842,0.733
p178067,0.555
p143349,0.7344
p252124,0.7695
p215332,0.7666
p134605,0.716
p208399,0.7188
p071822,0.7173
p044466,0.745
p233369,0.6704
p006596,0.7656
p000302,0.7134
p123672,0.6606
p245302,0.763
p057634,0.7554
p208618,0.743
p252058,0.577
p197993,0.651
p257009,0.7085
p023603,0.759
p084680,0.6143
p019735,0.7236
p184124,0.7666
p135062,0.736
p121000,0.7725
p179194,0.6694
p252315,0.643
p243378,0.72
p030032,0.784
p074812,0.776
p116782,0.7812
p005829,0.743
p023526,0.698
p180779,0.6987
p175290,0.701
p024754,0.7783
p155999,0.755
p128243,0.7407
p138900,0.516
p204812,0.737
p189378,0.7114
p004478,0.7617
p202374,0.702
p119298,0.561
p016480,0.772
p103700,0.546
p210609,0.776
p160893,0.766
p022437,0.7603
p153668,0.7344
p030592,0.4656
p161821,0.6587
p254802,0.767
p053969,0.6914
p064354,0.753
p150418,0.7524
p118852,0.602
p121440,0.6494
p024007,0.775
p028545,0.6885
p075459,0.773
p079023,0.748
p030338,0.6865
p171834,0.646
p163718,0.728
p149575,0.5977
p008203,0.7866
p012058,0.7905
p148088,0.6865
p147550,0.593
p165311,0.746
p211298,0.7607
p076979,0.4773
p108338,0.4485
p043214,0.681
p005079,0.7837
p071659,0.7227
p112143,0.7812
p134022,0.7383
p034278,0.66
p156351,0.7744
p050434,0.7725
p024949,0.721
p120009,0.639
p204439,0.6953
p200893,0.673
p215203,0.47
p023146,0.4473
p082648,0.79
p042025,0.7397
p127575,0.788
p005800,0.785
p247289,0.7837
p063932,0.782
p117082,0.63
p062381,0.677
p102746,0.751
p114304,0.6196
p021869,0.7666
p185943,0.7515
p072173,0.6187
p200179,0.751
p050937,0.425
p114684,0.7427
p120480,0.7837
p168253,0.4985
p002150,0.78
p182916,0.5796
p251783,0.7524
p090707,0.6714
p093226,0.7197
p087270,0.737
p112296,0.785
p056760,0.4868
p233590,0.7207
p212273,0.7266
p116684,0.7773
p125998,0.591
p124075,0.7344
p200973,0.684
p232901,0.7783
p103726,0.7393
p014579,0.7695
p257608,0.7407
p245365,0.7656
p153536,0.7275
p173791,0.6616
p138087,0.558
p072624,0.7197
p002081,0.736
p188673,0.7485
p058497,0.7334
p120586,0.7056
p142612,0.7334
p223072,0.68
p167376,0.78
p109561,0.775
p094673,0.7026
p051034,0.779
p159238,0.733
p111422,0.6987
p141179,0.5625
p172178,0.661
p187511,0.7725
p134805,0.7
p010564,0.663
p046338,0.6416
p161022,0.755
p255749,0.776
p030558,0.6787
p057041,0.7173
p257459,0.591
p179796,0.6533
p177392,0.7515
p215246,0.768
p155808,0.721
p194045,0.713
p199804,0.4888
p224233,0.757
p097844,0.4915
p132576,0.7734
p114513,0.69
p040826,0.7603
p245013,0.7944
p162271,0.539
p212839,0.691
p096766,0.648
p036322,0.65
p049550,0.7153
p137620,0.751
p234261,0.6104
p045137,0.7783
p003347,0.786
p232013,0.759
p219995,0.6743
p079700,0.7344
p071945,0.79
p093135,0.587
p027511,0.6553
p125069,0.5127
p166978,0.4492
p028575,0.7764
p049627,0.7617
p078503,0.5635
p123251,0.728
p215101,0.6597
p038535,0.4277
p002460,0.4478
p131477,0.7275
p085922,0.665
p016652,0.743
p100977,0.501
p184545,0.711
p115795,0.718
p103308,0.7393
p031634,0.7705
p151532,0.758
p052719,0.7017
p055343,0.728
p149398,0.78
p205000,0.574
p056377,0.6924
p200841,0.7646
p125893,0.732
p204038,0.745
p163913,0.7095
p045618,0.797
p034674,0.5166
p227217,0.7334
p206686,0.7695
p055466,0.7236
p072052,0.6045
p006428,0.721
p196240,0.7837
p023408,0.7515
p177950,0.6914
p152844,0.7397
p179512,0.74
p073214,0.6553
p056514,0.7197
p068480,0.7437
p165683,0.704
p242565,0.7812
p017903,0.7695
p059318,0.785
p132158,0.7744
p151358,0.743
p230335,0.786
p104545,0.6025
p169996,0.7554
p197003,0.741
p183145,0.6978
p068078,0.7124
p196564,0.546
p211846,0.602
p010646,0.7603
p028052,0.746
p208745,0.764
p243813,0.677
p225336,0.642
p025385,0.7627
p132712,0.7607
p080770,0.6885
p233784,0.7847
p046468,0.788
p210583,0.7876
p063446,0.5366
p180457,0.7563
p171400,0.78
p215369,0.6714
p203705,0.697
p247349,0.4233
p207236,0.779
p213506,0.7456
p145739,0.732
p223968,0.7666
p050512,0.6084
p243206,0.757
p132837,0.5664
p012686,0.718
p218395,0.744
p050132,0.7314
p001081,0.757
p010943,0.753
p086100,0.7705
p135067,0.7607
p228007,0.567
p148559,0.737
p195004,0.755
p014467,0.776
p153893,0.7437
p004375,0.7744
p044133,0.7524
p060693,0.655
p231615,0.792
p151611,0.6265
p224278,0.677
p086752,0.672
p257884,0.725
p084923,0.7646
p058954,0.6787
p150631,0.689
p183620,0.682
p029783,0.7646
p219762,0.7617
p118523,0.757
p095553,0.7607
p067401,0.719
p024691,0.793
p049846,0.6084
p089093,0.6064
p076193,0.6875
p157368,0.573
p238262,0.612
p237736,0.6655
p220266,0.65
p255354,0.724
p218050,0.6895
p082714,0.7686
p162272,0.736
p033762,0.779
p062175,0.4734
p045845,0.786
p092343,0.587
p089125,0.7705
p244851,0.692
p179746,0.713
p167496,0.7173
p089798,0.7773
p043742,0.7764
p057391,0.673
p170700,0.7173
p186665,0.7876
p195824,0.7314
p195603,0.716
p036448,0.69
p207034,0.784
p209879,0.716
p047535,0.549
p237514,0.7485
p117335,0.7773
p157127,0.6567
p050265,0.763
p139485,0.7627
p012379,0.591
p143035,0.6978
p018923,0.7446
p175137,0.7646
p101516,0.7197
p050089,0.733
p174936,0.5693
p050559,0.782
p030538,0.7627
p148036,0.693
p107426,0.751
p106337,0.7446
p047470,0.785
p022609,0.7256
p143380,0.737
p182742,0.7593
p138581,0.7827
p229937,0.7764
p201161,0.7485
p158824,0.7266
p153380,0.7515
p221075,0.758
p039567,0.6157
p135495,0.724
p054738,0.7407
p224431,0.7397
p177118,0.6846
p116839,0.7197
p068669,0.7603
p191093,0.617
p187465,0.624
p016347,0.7773
p123528,0.7085
p151539,0.729
p162891,0.6343
p087414,0.7446
