id,project_is_approved
p259347,0.6924
p142666,0.7773
p198318,0.73
p238022,0.779
p233988,0.788
p154942,0.726
p258154,0.7734
p177936,0.8438
p195308,0.7246
p182094,0.7744
p085316,0.591
p217153,0.784
p110978,0.788
p200338,0.8477
p040813,0.77
p119768,0.8413
p039077,0.743
p061149,0.792
p259033,0.6025
p130805,0.811
p030753,0.836
p051005,0.6025
p194780,0.8135
p188265,0.762
p092086,0.7095
p011004,0.561
p045953,0.7983
p166316,0.744
p156616,0.7944
p160213,0.8545
p074678,0.57
p214688,0.768
p065397,0.831
p133522,0.759
p007287,0.843
p142013,0.764
p119346,0.7256
p194837,0.55
p024812,0.828
p049926,0.735
p149780,0.6616
p209019,0.8564
p233158,0.7236
p197912,0.681
p259639,0.724
p218732,0.8257
p231502,0.6226
p203404,0.6885
p187850,0.822
p118091,0.814
p239551,0.7197
p179731,0.5483
p033559,0.843
p108939,0.8203
p031279,0.7783
p033393,0.7236
p009651,0.551
p127492,0.719
p208693,0.5215
p163022,0.7607
p179655,0.837
p113162,0.773
p043436,0.8086
p038773,0.7695
p234054,0.8374
p125228,0.814
p063859,0.7603
p206450,0.459
p014871,0.4922
p237299,0.7505
p005088,0.7544
p132538,0.8174
p125374,0.788
p051209,0.8076
p199217,0.835
p237173,0.5986
p134029,0.815
p050895,0.751
p156308,0.706
p213780,0.8115
p130144,0.64
p076153,0.765
p259670,0.7334
p140563,0.755
p019520,0.749
p004875,0.673
p146425,0.783
p175326,0.8374
p055895,0.7646
p077486,0.819
p100386,0.676
p022429,0.6816
p234929,0.772
p095739,0.8174
p017224,0.7197
p088268,0.6665
p185035,0.8267
p029719,0.7524
p003173,0.718
p102532,0.7993
p043039,0.8125
p135842,0.7393
p142668,0.656
p228598,0.73
p164897,0.7534
p124722,0.6484
p181340,0.6914
p075063,0.6836
p064654,0.7534
p215470,0.664
p010961,0.7837
p250532,0.8047
p103822,0.832
p022376,0.77
p158873,0.85
p182848,0.818
p031088,0.824
p116590,0.742
p113413,0.6787
p073910,0.5635
p101738,0.3894
p124330,0.8257
p012438,0.827
p143858,0.8413
p058189,0.7485
p038292,0.833
p003059,0.7866
p085684,0.7764
p079837,0.699
p186232,0.794
p144257,0.8164
p109424,0.741
p048006,0.5845
p098993,0.784
p160102,0.501
p248774,0.811
p082764,0.6953
p230698,0.829
p081123,0.7734
p050503,0.5195
p041179,0.7827
p120475,0.835
p051530,0.4128
p048915,0.8086
p079847,0.818
p233453,0.7017
p090829,0.8
p095329,0.8335
p139797,0.4644
p101936,0.6997
p167591,0.858
p203633,0.628
p033836,0.8228
p144681,0.667
p027811,0.7485
p189283,0.682
p091924,0.7734
p237279,0.8296
p104737,0.7573
p105181,0.542
p160078,0.829
p059536,0.753
p128930,0.807
p055603,0.7354
p198827,0.849
p095694,0.8154
p180220,0.744
p177379,0.673
p258680,0.693
p036426,0.81
p058593,0.798
p207452,0.771
p091443,0.6426
p012034,0.4985
p006064,0.6772
p174482,0.6885
p224647,0.802
p105025,0.8657
p030633,0.8345
p116224,0.8647
p128839,0.8545
p140029,0.8037
p041145,0.8037
p241433,0.732
p024481,0.4343
p061072,0.849
p116365,0.8
p206583,0.8086
p254099,0.811
p084582,0.803
p085914,0.839
p177245,0.806
p242180,0.8335
p143229,0.8022
p037519,0.8296
p071085,0.6997
p082085,0.807
p250194,0.593
p057180,0.81
p232685,0.8037
p131797,0.4668
p030158,0.6865
p024003,0.8413
p190261,0.814
p240423,0.78
p117040,0.63
p203766,0.6094
p027574,0.614
p256653,0.8306
p212611,0.6514
p126241,0.8467
p020979,0.8
p226372,0.6934
p238754,0.5977
p049668,0.5903
p179195,0.6826
p040108,0.7686
p234195,0.792
p040707,0.786
p018999,0.627
p013706,0.8447
p107731,0.768
p039487,0.831
p218484,0.8135
p224598,0.7856
p005758,0.801
p216425,0.8657
p184011,0.4707
p047321,0.7607
p256073,0.822
p150758,0.6025
p062391,0.786
p166700,0.704
p023766,0.768
p011502,0.72
p014022,0.8486
p053700,0.699
p192016,0.771
p023064,0.8296
p241466,0.569
p139269,0.849
p077052,0.807
p057626,0.862
p208428,0.7
p121431,0.835
p044107,0.8384
p096805,0.723
p161888,0.788
p223085,0.7085
p202531,0.71
p056902,0.7695
p221867,0.831
p244504,0.671
p157831,0.652
p045860,0.8525
p251510,0.5225
p060818,0.8193
p178114,0.728
p133129,0.765
p053023,0.751
p025354,0.749
p249868,0.8413
p186760,0.825
p055311,0.839
p211543,0.854
p142581,0.8467
p209356,0.8267
p145117,0.8345
p242071,0.8096
p155981,0.702
p037822,0.4702
p210040,0.831
p162495,0.7676
p129115,0.794
p039296,0.853
p088578,0.734
p172140,0.622
p162901,0.511
p095331,0.8086
p103538,0.81
p022523,0.839
p014673,0.8022
p258262,0.657
p165244,0.7456
p191291,0.6445
p037877,0.8
p025405,0.784
p102696,0.798
p205446,0.7764
p175324,0.8
p027415,0.569
p218684,0.84
p116593,0.8228
p055154,0.8335
p159387,0.772
p108993,0.807
p169313,0.6973
p215273,0.7036
p037597,0.4094
p252812,0.7686
p148053,0.792
p199679,0.8267
p196478,0.8
p134032,0.7554
p045764,0.8296
p109729,0.6484
p117650,0.8335
p013388,0.6826
p204900,0.751
p128327,0.741
p154788,0.539
p202422,0.8076
p048563,0.811
p253705,0.7783
p111954,0.8257
p225615,0.822
p239374,0.7695
p107655,0.789
p194664,0.6333
p183228,0.702
p057592,0.7783
p022277,0.819
p219116,0.825
p050178,0.702
p124545,0.79
p211408,0.803
p081286,0.8174
p106968,0.8604
p234223,0.6772
p253942,0.775
p128798,0.7256
p152089,0.6763
p164964,0.751
p075581,0.646
p047190,0.751
p147939,0.84
p195157,0.7373
p219978,0.788
p111879,0.4194
p096655,0.7227
p103596,0.751
p224893,0.7344
p139143,0.784
p187367,0.8384
p110048,0.786
p039701,0.8037
p233347,0.835
p244872,0.8174
p108628,0.8296
p105055,0.7705
p194467,0.8306
p102563,0.44
p097764,0.694
p146122,0.8516
p047633,0.819
p211241,0.8037
p100924,0.676
p016526,0.4868
p225507,0.764
p025154,0.7246
p090894,0.7793
p180559,0.6475
p047809,0.8154
p221466,0.754
p090057,0.8213
p251697,0.8154
p016954,0.7197
p002694,0.757
p253948,0.7827
p143073,0.8657
p001061,0.7295
p201633,0.7705
p163810,0.493
p232006,0.7036
p169032,0.6455
p170207,0.755
p199893,0.4507
p182447,0.6885
p050029,0.72
p079301,0.536
p185842,0.8296
p034032,0.8296
p168803,0.8086
p004081,0.7437
p073607,0.697
p099374,0.749
p069391,0.815
p244297,0.713
p105777,0.8096
p115256,0.6187
p082148,0.841
p168815,0.854
p035041,0.801
p067812,0.714
p191017,0.6685
p009234,0.801
p041015,0.822
p094817,0.668
p161970,0.4348
p096844,0.8257
p164821,0.661
p223651,0.6353
p205065,0.8345
p028220,0.797
p084904,0.8516
p201850,0.771
p100959,0.704
p239433,0.806
p038378,0.8486
p179807,0.6973
p161150,0.823
p167191,0.8584
p117528,0.7485
p192768,0.828
p176981,0.7607
p068759,0.8306
p011223,0.784
p100201,0.8115
p131553,0.8506
p026450,0.799
p085826,0.788
p111423,0.8384
p032949,0.795
p119280,0.6914
p081567,0.7744
p138053,0.714
p056388,0.77
p154496,0.747
p122169,0.724
p107439,0.8438
p125708,0.6816
p106537,0.831
p035217,0.8164
p142479,0.7495
p072202,0.7803
p100422,0.6865
p214792,0.6924
p225603,0.8447
p103773,0.8335
p098222,0.6943
p200921,0.71
p032385,0.8125
p174467,0.746
p002538,0.7046
p155545,0.459
p247421,0.4907
p194178,0.617
p189176,0.6123
p027767,0.8374
p002029,0.79
p099120,0.6855
p236786,0.68
p073824,0.697
p161619,0.6333
p057874,0.807
p111660,0.791
p259183,0.7485
p139318,0.7935
p150640,0.811
p075871,0.665
p248661,0.792
p141814,0.604
p246399,0.7144
p060916,0.7764
p191583,0.8267
p104190,0.77
p067165,0.661
p256106,0.683
p139586,0.8135
p132128,0.6416
p127906,0.793
p165042,0.835
p255237,0.853
p002073,0.782
p098396,0.8096
p027069,0.8174
p100682,0.825
p227472,0.8125
p199251,0.84
p000227,0.7593
p026568,0.775
p167848,0.8267
p026414,0.8164
p025397,0.7944
p226497,0.831
p061052,0.835
p010581,0.7725
p181246,0.7744
p124266,0.796
p084971,0.68
p085836,0.8096
p138476,0.7954
p116676,0.739
p229013,0.755
p197024,0.73
p170155,0.8506
p025702,0.6504
p250076,0.861
p215901,0.482
p257314,0.8213
p139904,0.796
p203849,0.4714
p183995,0.6704
p055320,0.79
p207982,0.6553
p099673,0.8115
p157136,0.8525
p112252,0.8257
p177547,0.6914
p190172,0.6885
p072405,0.682
p198598,0.789
p176664,0.803
p057285,0.822
p097189,0.785
p048244,0.789
p123170,0.841
p247332,0.8633
p216783,0.766
p048980,0.754
p206183,0.754
p007309,0.8267
p250416,0.8125
p068532,0.7407
p249297,0.7827
p174841,0.7827
p242079,0.829
p041744,0.843
p220546,0.823
p180186,0.7764
p235699,0.6104
p012834,0.8
p122881,0.8037
p037852,0.806
p181565,0.8423
p227940,0.8335
p205297,0.7983
p074998,0.776
p149334,0.829
p101044,0.85
p102763,0.8193
p169161,0.709
p173799,0.822
p237815,0.8057
p245759,0.8345
p109387,0.661
p255946,0.749
p133582,0.701
p110999,0.8174
p110356,0.7275
p205254,0.6177
p092861,0.7876
p190766,0.7603
p156805,0.581
p235437,0.6587
p086036,0.8604
p158360,0.8335
p008876,0.857
p130590,0.8447
p201146,0.796
p148507,0.7803
p156203,0.4797
p064015,0.8174
p126108,0.841
p067402,0.6978
p064333,0.6235
p206728,0.5303
p241081,0.833
p193690,0.866
p110077,0.8164
p157743,0.756
p190244,0.477
p186669,0.8135
p197324,0.7383
p007817,0.7295
p071603,0.8164
p120532,0.7827
p117132,0.6455
p201029,0.785
p179858,0.4536
p010640,0.8213
p039927,0.8306
p062326,0.8076
p124812,0.718
p113962,0.699
p237578,0.617
p230937,0.753
p097937,0.7583
p169942,0.8296
p139789,0.7725
p083362,0.7285
p135921,0.8643
p212719,0.828
p003254,0.8228
p197499,0.639
p063386,0.802
p061316,0.6733
p039078,0.7354
p061274,0.8047
p002909,0.4473
p120855,0.7617
p100814,0.8604
p088978,0.6963
p032336,0.8
p184927,0.8154
p248976,0.814
p050557,0.803
p143315,0.7534
p003732,0.5225
p033234,0.861
p188412,0.7227
p067140,0.7554
p195062,0.7407
p216154,0.802
p016656,0.7524
p010193,0.839
p092257,0.732
p081075,0.84
p156437,0.8037
p195210,0.725
p024833,0.721
p219517,0.746
p028197,0.708
p120668,0.515
p070402,0.8
p076387,0.729
p152169,0.849
p196958,0.782
p249915,0.8193
p192924,0.8516
p001516,0.4543
p223795,0.8525
p105361,0.633
p043629,0.806
p148519,0.8296
p215668,0.655
p074709,0.8047
p147309,0.7876
p097565,0.7344
p145901,0.7085
p025306,0.807
p223714,0.693
p208797,0.8345
p126417,0.573
p133130,0.7686
p222914,0.7954
p029781,0.845
p136679,0.8203
p097422,0.8984
p237329,0.693
p066323,0.7773
p197355,0.45
p034118,0.7666
p115471,0.5986
p147014,0.8115
p198172,0.7373
p050142,0.4832
p094716,0.7827
p217827,0.79
p216233,0.823
p064461,0.788
p164021,0.8154
p230016,0.793
p164368,0.8096
p198416,0.6797
p198968,0.8154
p075355,0.689
p122603,0.8477
p110219,0.803
p096499,0.814
p160374,0.8345
p133867,0.7705
p227095,0.768
p241737,0.66
p244239,0.766
p137837,0.829
p089018,0.824
p220743,0.7437
p027209,0.7607
p169005,0.823
p116637,0.7925
p259150,0.8506
p143857,0.7637
p079779,0.777
p131760,0.764
p064801,0.739
p115357,0.6772
p198084,0.843
p190618,0.815
p201795,0.7593
p053077,0.782
p047888,0.827
p194650,0.755
p043914,0.639
p184185,0.8486
p067753,0.7227
p251718,0.796
p199381,0.7393
p159979,0.6274
p234499,0.75
p192316,0.668
p118222,0.8203
p043700,0.782
p245114,0.8296
p025282,0.6914
p233077,0.8213
p138750,0.672
p038745,0.806
p088096,0.824
p184040,0.7695
p088507,0.679
p156877,0.7646
p226510,0.698
p083276,0.7183
p068923,0.8306
p188873,0.742
p168309,0.818
p228077,0.6807
p036627,0.663
p116293,0.768
p245376,0.544
p201375,0.85
p007900,0.791
p010393,0.704
p113678,0.786
p214543,0.8125
p055737,0.7554
p131432,0.8477
p084827,0.557
p000135,0.815
p072092,0.8306
p205094,0.629
p195831,0.811
p148612,0.6104
p141568,0.8228
p205834,0.849
p150160,0.8086
p004461,0.639
p159317,0.79
p200990,0.753
p182425,0.8047
p060131,0.643
p195798,0.767
p090596,0.575
p156821,0.5566
p040030,0.822
p245466,0.757
p138976,0.87
p047483,0.7607
p039590,0.8154
p099546,0.6997
p146280,0.696
p089291,0.7505
p015261,0.392
p149709,0.8306
p003214,0.7354
p200452,0.731
p111582,0.8525
p062590,0.825
p049874,0.811
p214658,0.8525
p083441,0.8096
p129613,0.845
p038384,0.5913
p064769,0.658
p011374,0.807
p213950,0.788
p135834,0.5454
p010502,0.7646
p252576,0.6216
p149482,0.483
p237387,0.758
p019030,0.723
p132949,0.7544
p104493,0.6357
p135378,0.85
p212142,0.831
p029351,0.8345
p007104,0.8076
p034327,0.7627
p151026,0.85
p218890,0.712
p009178,0.749
p116242,0.759
p101924,0.8086
p043066,0.638
p137134,0.763
p077210,0.7285
p106116,0.653
p068738,0.8164
p187246,0.8076
p000045,0.618
p173073,0.778
p044631,0.7725
p111034,0.742
p028962,0.823
p077152,0.7954
p106730,0.7446
p201839,0.6655
p223750,0.8413
p167159,0.4297
p227976,0.688
p057715,0.785
p134546,0.782
p106796,0.727
p010468,0.8096
p001414,0.7217
p038595,0.8516
p172958,0.5513
p252682,0.736
p165008,0.628
p174363,0.8213
p189688,0.788
p257516,0.7705
p095173,0.8296
p140100,0.6157
p084938,0.8306
p188246,0.8076
p031115,0.7295
p224640,0.4382
p258862,0.624
p088092,0.792
p018785,0.536
p080529,0.5825
p087670,0.7275
p093369,0.8135
p139171,0.6265
p141085,0.751
p180393,0.824
p122278,0.7676
p161521,0.832
p222561,0.8174
p005436,0.7607
p182652,0.819
p169561,0.7686
p008190,0.7314
p134181,0.4883
p027024,0.7534
p175774,0.7925
p187628,0.831
p160034,0.718
p029777,0.8174
p199962,0.7153
p072228,0.8115
p107324,0.8345
p199316,0.729
p128361,0.606
p232264,0.8467
p067788,0.824
p128450,0.85
p253797,0.646
p225037,0.6787
p177532,0.832
p153492,0.611
p127665,0.7686
p083625,0.795
p226783,0.787
p222770,0.7705
p003969,0.7993
p129589,0.8267
p050938,0.565
p189797,0.8413
p051722,0.8228
p050737,0.8037
p244857,0.7266
p248722,0.639
p192277,0.839
p217432,0.6665
p194673,0.7134
p047081,0.794
p038291,0.854
p210373,0.8
p180232,0.611
p225346,0.7305
p153465,0.7524
p141075,0.7437
p007523,0.4915
p146374,0.836
p202114,0.7363
p136553,0.818
p056106,0.4
p068983,0.6763
p093247,0.4976
p089365,0.8022
p081157,0.8174
p235334,0.585
p007675,0.4578
p069076,0.824
p001694,0.8545
p092330,0.831
p057708,0.845
p051159,0.6235
p009030,0.706
p081504,0.7866
p100246,0.8213
p173416,0.7905
p238985,0.843
p227274,0.803
p254355,0.793
p016062,0.7783
p024378,0.7183
p220609,0.8623
p063273,0.7383
p166369,0.705
p244820,0.5503
p184628,0.8413
p073795,0.811
p219047,0.55
p124716,0.8384
p007231,0.5
p218528,0.6597
p221421,0.8423
p189743,0.803
p052739,0.5444
p141851,0.8447
p223373,0.753
p057523,0.814
p090321,0.8037
p123884,0.8584
p061646,0.7627
p085373,0.74
p255986,0.565
p118139,0.802
p106640,0.8384
p227404,0.7705
p039888,0.8125
p218530,0.5703
p007176,0.8413
p202526,0.811
p175890,0.6436
p059976,0.8467
p031199,0.8413
p044483,0.846
p167443,0.5947
p243373,0.803
p156514,0.857
p072283,0.737
p136350,0.811
p142672,0.743
p253454,0.792
p211830,0.781
p117279,0.7803
p054083,0.837
p033347,0.828
p084607,0.822
p214924,0.7485
p188250,0.6196
p198871,0.734
p086162,0.7686
p157367,0.779
p133152,0.845
p229351,0.8115
p069837,0.7236
p162432,0.8438
p073985,0.792
p180705,0.743
p166992,0.743
p003553,0.784
p156896,0.746
p060973,0.776
p212572,0.394
p167323,0.758
p185803,0.796
p098477,0.791
p092816,0.8335
p242787,0.798
p177522,0.8135
p177618,0.6616
p202767,0.698
p188270,0.786
p222669,0.6597
p256747,0.771
p162883,0.837
p063886,0.8516
p111277,0.8296
p187075,0.718
p246674,0.7876
p138000,0.6577
p201257,0.822
p188689,0.714
p150452,0.765
p117944,0.8423
p145636,0.671
p193164,0.6396
p214577,0.8203
p011435,0.643
p145245,0.836
p037916,0.862
p068511,0.782
p152970,0.7705
p074690,0.7075
p069329,0.6973
p106764,0.7466
p183484,0.7705
p086394,0.6963
p198717,0.736
p234389,0.713
p150556,0.7197
p061280,0.836
p212204,0.7803
p165564,0.8477
p066431,0.7954
p133523,0.835
p258260,0.814
p067161,0.618
p079608,0.798
p234780,0.727
p095754,0.4155
p116288,0.753
p007060,0.828
p112312,0.677
p022775,0.8296
p237374,0.8115
p009951,0.85
p178914,0.4988
p184378,0.8423
p219050,0.7764
p039214,0.8037
p072199,0.798
p170424,0.8306
p068130,0.732
p009113,0.827
p165777,0.858
p209892,0.757
p056080,0.6787
p182212,0.741
p020963,0.772
p033644,0.7026
p089259,0.8413
p178521,0.8125
p044860,0.8384
p116334,0.789
p001618,0.7827
p124704,0.8296
p219812,0.8203
p218741,0.666
p049636,0.841
p035360,0.6978
p208854,0.702
p198224,0.7437
p162957,0.792
p149166,0.775
p159308,0.8384
p102831,0.6533
p114550,0.6924
p208322,0.806
p189693,0.7886
p185329,0.706
p139227,0.793
p060354,0.8516
p159468,0.61
p038657,0.6553
p255417,0.7783
p159111,0.6533
p235608,0.5366
p245551,0.7637
p147893,0.759
p205937,0.85
p238890,0.7573
p132343,0.638
p055553,0.6016
p189174,0.8057
p189181,0.794
p022972,0.8203
p208101,0.7866
p201931,0.5264
p201651,0.79
p055584,0.508
p181986,0.8193
p108001,0.81
p100439,0.4683
p197289,0.729
p110448,0.8423
p137999,0.7393
p006834,0.7524
p207582,0.4414
p256383,0.802
p085518,0.8296
p071021,0.692
p105168,0.7017
p208263,0.8384
p163594,0.8633
p118509,0.7026
p253184,0.787
p090632,0.7275
p213312,0.722
p211187,0.7725
p158116,0.5186
p011843,0.7764
p220646,0.8257
p255434,0.7744
p035160,0.818
p212138,0.7563
p142070,0.59
p058748,0.8115
p249068,0.4812
p162577,0.742
p034289,0.784
p080936,0.836
p241684,0.828
p259221,0.7817
p072756,0.7783
p243857,0.8
p125681,0.731
p255785,0.594
p048996,0.828
p125419,0.825
p224046,0.8047
p224050,0.7373
p069721,0.716
p225277,0.811
p075806,0.5586
p102006,0.824
p113583,0.823
p258066,0.6377
p182305,0.668
p192341,0.4329
p036139,0.793
p249142,0.8438
p128721,0.7344
p140194,0.598
p245664,0.692
p194910,0.8096
p137373,0.8228
p098975,0.8584
p136118,0.7666
p112600,0.8486
p187550,0.622
p221858,0.767
p043332,0.8525
p114918,0.8438
p072726,0.84
p232780,0.8022
p056082,0.743
p257855,0.811
p258670,0.7197
p047469,0.585
p115418,0.8335
p177266,0.794
p091174,0.7783
p195905,0.8037
p238270,0.671
p007884,0.8545
p014140,0.802
p221054,0.7944
p076859,0.6924
p139934,0.7886
p077450,0.595
p142432,0.779
p155677,0.6846
p212970,0.8257
p171362,0.862
p198135,0.8174
p222078,0.4617
p066652,0.8623
p138775,0.7007
p184566,0.7812
p013341,0.721
p098476,0.793
p237813,0.841
p003955,0.8115
p222372,0.8154
p006516,0.6724
p231683,0.7427
p221679,0.7944
p236766,0.6094
p148045,0.768
p184588,0.64
p239769,0.716
p165095,0.772
p073753,0.7314
p176997,0.627
p085086,0.846
p167951,0.7993
p223846,0.8164
p001026,0.7812
p223274,0.732
p129384,0.6914
p045750,0.741
p057682,0.8086
p154358,0.8047
p172473,0.831
p024488,0.8174
p252518,0.786
p224105,0.828
p118323,0.521
p017745,0.8125
p049667,0.6187
p001884,0.714
p031348,0.6187
p197580,0.7866
p055250,0.763
p053563,0.4094
p043370,0.7627
p243986,0.794
p146202,0.6216
p189314,0.825
p082232,0.702
p244024,0.843
p081515,0.659
p060276,0.798
p139622,0.587
p095607,0.8047
p078291,0.6123
p078666,0.731
p137774,0.823
p019239,0.803
p132900,0.8594
p177627,0.7827
p126713,0.782
p160783,0.3677
p005059,0.8374
p208963,0.7554
p015524,0.5127
p185297,0.6665
p141794,0.751
p011765,0.8203
p228360,0.6895
p120672,0.7236
p239914,0.8525
p034665,0.8125
p243080,0.755
p024330,0.6567
p118659,0.828
p115454,0.744
p055008,0.6436
p082254,0.796
p223408,0.802
p132481,0.8154
p083982,0.8047
p030875,0.7266
p230962,0.626
p002224,0.839
p201534,0.598
p197138,0.8115
p209104,0.672
p140730,0.7427
p098680,0.7153
p034195,0.8154
p099928,0.7104
p066762,0.788
p017053,0.714
p181014,0.673
p077315,0.754
p147985,0.7856
p047494,0.711
p105370,0.657
p036775,0.737
p003294,0.802
p210566,0.694
p151441,0.692
p023068,0.798
p207990,0.8438
p186438,0.4956
p016897,0.753
p226230,0.857
p044629,0.6055
p113732,0.6377
p048208,0.71
p164736,0.6885
p039155,0.776
p043716,0.697
p062687,0.843
p029867,0.791
p240508,0.667
p007797,0.8267
p154611,0.711
p108479,0.8228
p008233,0.841
p210159,0.835
p023464,0.6743
p143988,0.782
p067090,0.853
p082178,0.8096
p055131,0.7866
p199958,0.6606
p101730,0.7656
p059193,0.6763
p023204,0.8257
p099992,0.814
p059270,0.7803
p189335,0.845
p242078,0.4988
p229221,0.8193
p198791,0.685
p015298,0.5757
p070783,0.712
p259436,0.797
p099917,0.7573
p022542,0.8594
p068307,0.8267
p129696,0.7466
p066690,0.65
p045110,0.777
p238105,0.81
p183698,0.778
p170058,0.7163
p015601,0.5757
p118436,0.797
p064736,0.7915
p210181,0.6777
p109352,0.755
p253968,0.513
p228393,0.788
p132977,0.831
p137206,0.846
p146838,0.8296
p197262,0.85
p084612,0.806
p133529,0.778
p156130,0.4727
p148509,0.4934
p160896,0.6113
p045859,0.8047
p070896,0.7393
p242255,0.8022
p151984,0.6133
p201528,0.692
p189526,0.7896
p252470,0.815
p114235,0.7905
p006857,0.858
p068693,0.8057
p063947,0.8096
p188049,0.815
p108981,0.8
p180341,0.7656
p080174,0.5947
p025114,0.8413
p183622,0.7314
p005615,0.7354
p175779,0.568
p203778,0.4968
p056179,0.7407
p245158,0.84
p180245,0.6655
p094027,0.5923
p242936,0.677
p204101,0.8257
p132255,0.7896
p120717,0.6357
p138223,0.782
p087652,0.472
p048106,0.661
p091046,0.6074
p062837,0.8306
p043872,0.5557
p081871,0.712
p061964,0.551
p230896,0.779
p219484,0.727
p127563,0.761
p011867,0.7954
p205099,0.823
p188692,0.7983
p182542,0.8267
p087738,0.557
p100496,0.5015
p231910,0.6587
p181504,0.827
p208357,0.784
p052473,0.8467
p145667,0.8516
p156862,0.696
p008067,0.7383
p003284,0.7354
p048002,0.807
p094200,0.736
p239760,0.764
p206323,0.627
p142446,0.67
p092818,0.707
p067588,0.8203
p006568,0.668
p046202,0.6753
p197960,0.806
p192416,0.775
p195535,0.6323
p075563,0.823
p213819,0.828
p251234,0.6846
p050301,0.7417
p172366,0.7607
p074022,0.8135
p062329,0.8477
p081100,0.802
p157842,0.7954
p232425,0.8374
p174725,0.743
p215041,0.81
p137842,0.705
p176100,0.8374
p234405,0.7773
p070146,0.7134
p251132,0.792
p038575,0.8193
p248272,0.6377
p066189,0.6406
p234382,0.622
p097360,0.5693
p190468,0.8687
p120410,0.8345
p189129,0.7036
p023655,0.702
p092877,0.854
p070720,0.7104
p205445,0.6436
p126127,0.7856
p193893,0.8203
p087354,0.6997
p131545,0.8135
p016509,0.85
p058275,0.7744
p173412,0.7573
p119403,0.7964
p187769,0.4968
p224010,0.6514
p130769,0.793
p120793,0.815
p156691,0.7666
p163812,0.738
p223706,0.7734
p094739,0.6807
p171807,0.8057
p186851,0.6025
p035324,0.6367
p088166,0.7764
p173594,0.795
p162430,0.7656
p253848,0.828
p101844,0.7886
p247436,0.7354
p219732,0.7197
p155343,0.7593
p062401,0.7217
p159848,0.7905
p074796,0.8423
p032810,0.8438
p259012,0.7837
p201844,0.733
p044202,0.8345
p097666,0.7256
p180257,0.749
p008254,0.6885
p147431,0.867
p054104,0.6475
p108242,0.854
p140611,0.7847
p024709,0.854
p021974,0.8296
p205610,0.772
p049192,0.6255
p236458,0.7847
p137233,0.707
p171695,0.7954
p152826,0.836
p027744,0.825
p256001,0.8545
p030103,0.722
p130513,0.6084
p067686,0.8096
p059235,0.7354
p228659,0.824
p013619,0.5737
p041040,0.6157
p116412,0.7334
p189822,0.8345
p069254,0.8564
p004648,0.5234
p241218,0.632
p193401,0.7666
p167757,0.823
p140797,0.8447
p182820,0.7627
p058400,0.571
p053506,0.7686
p070307,0.763
p088628,0.729
p128415,0.3591
p255530,0.843
p102010,0.62
p141727,0.5483
p208015,0.8047
p166962,0.7695
p255109,0.765
p147819,0.6846
p128869,0.7407
p174830,0.556
p059183,0.836
p060427,0.6523
p044281,0.839
p179646,0.8477
p153470,0.787
p250671,0.677
p081471,0.77
p080115,0.7607
p103875,0.784
p188888,0.839
p207983,0.8267
p101686,0.7607
p004054,0.8477
p158665,0.8257
p130065,0.8486
p103768,0.6963
p108997,0.819
p194825,0.8525
p050074,0.833
p150603,0.7837
p214942,0.8423
p247136,0.7544
p201877,0.818
p077256,0.794
p153565,0.7847
p045506,0.807
p225008,0.823
p163942,0.7827
p217268,0.8423
p236868,0.8604
p131789,0.824
p184583,0.8486
p102302,0.784
p037943,0.818
p152588,0.5166
p162645,0.7944
p067502,0.8594
p230727,0.7153
p033899,0.845
p019827,0.52
p194180,0.8164
p055273,0.841
p133033,0.7944
p080595,0.5146
p003786,0.818
p237046,0.746
p176062,0.7803
p176361,0.8545
p155586,0.8696
p080849,0.5806
p158280,0.71
p014332,0.753
p056674,0.7607
p061675,0.8154
p083408,0.7656
p148536,0.7686
p083306,0.762
p012744,0.811
p208253,0.758
p024344,0.798
p141970,0.705
p154601,0.6064
p047325,0.757
p147079,0.72
p123567,0.858
p071893,0.793
p231809,0.814
p107516,0.6553
p257953,0.849
p114339,0.781
p251926,0.7505
p177200,0.862
p014420,0.7666
p194284,0.7705
p257380,0.837
p091455,0.8125
p235399,0.831
p233044,0.8486
p008373,0.6855
p020226,0.811
p056853,0.7095
p051723,0.6953
p002959,0.843
p098670,0.6636
p097446,0.6543
p131911,0.624
p188948,0.6016
p040834,0.8486
p161477,0.835
p107296,0.814
p123126,0.741
p207063,0.8413
p100223,0.8604
p166299,0.729
p091146,0.7983
p037073,0.784
p258998,0.7646
p171968,0.8413
p089674,0.7876
p130323,0.747
p245314,0.731
p216077,0.8374
p016223,0.6924
p046441,0.6606
p101543,0.811
p035417,0.735
p143556,0.7974
p175407,0.7876
p097448,0.824
p131851,0.708
p176586,0.733
p071338,0.7383
p018521,0.724
p250636,0.777
p116258,0.7627
p023210,0.633
p180932,0.731
p251207,0.8154
p202295,0.854
p022513,0.626
p128946,0.7676
p058636,0.79
p148027,0.7764
p014898,0.6353
p174360,0.792
p239547,0.7866
p056994,0.4426
p228939,0.824
p144919,0.4265
p134036,0.797
p240076,0.7856
p205273,0.8467
p126779,0.702
p149404,0.8213
p037467,0.8374
p016992,0.4507
p099784,0.799
p202087,0.7344
p109192,0.81
p020954,0.751
p008852,0.839
p047025,0.7827
p256503,0.7954
p230244,0.7183
p092553,0.7397
p101380,0.6797
p000097,0.8076
p234248,0.753
p082193,0.785
p173795,0.7974
p115656,0.6943
p238573,0.6523
